Token: Weight
----------------
president: 0.0026925651
terrorism: 0.0057204589
ireland: 0.0042576091
risks: 0.0045018340
street: 0.0034602077
rights: 0.0181603245
received: 0.0031248790
people: 0.0049528158
hung: 0.0072557442
abuse: 0.0041665053
free: 0.0024185814
time: 0.0016509386
confirmed: 0.0055805673
village: 0.0040695202
principal: 0.0048961020
page: 0.0033018773
report: 0.0016509386
kaya: 0.0664269552
lifted: 0.0076910611
systematic: 0.0057204589
jet: 0.0048961020
armed: 0.0050602010
commitment: 0.0045018340
death: 0.0029242146
shocks: 0.0076910611
international: 0.0041665053
minister: 0.0108103044
broken�: 0.0186959729
highlighting: 0.0066404091
director: 0.0036034351
meet: 0.0033018773
turkish: 0.0120440321
investigate: 0.0049528163
prime: 0.0072068702
cleared: 0.0072557442
system: 0.0016509386
abuses: 0.0060220161
authorities: 0.0041665053
1986: 0.0053427964
afraid: 0.0069204154
struggle: 0.0041665053
aim: 0.0052543734
branch: 0.0258021057
air: 0.0038544754
tied: 0.0064057386
letters: 0.0109327585
home: 0.0016509386
politically: 0.0062020472
amnesty: 0.0132808182
highranking: 0.0072557442
courts: 0.0041665053
ankara: 0.0083033694
servant: 0.0076910611
threats: 0.0157631207
312: 0.0044247531
brought: 0.0042576091
detained: 0.0062020472
decision: 0.0031248790
violations: 0.0048961020
visited: 0.0054663792
1995: 0.0048371628
allegations: 0.0163991377
417: 0.0069204154
1996: 0.0016509386
paid: 0.0042576091
personal: 0.0020832526
document: 0.0040695202
prosecutors: 0.0058787889
1994: 0.0026925651
write: 0.0066037546
civil: 0.0029242146
worker: 0.0045751533
closed: 0.0099056326
genitals: 0.0083033694
campaign: 0.0034602077
hard: 0.0043435036
detention: 0.0064057386
sensitive: 0.0051604216
water: 0.0072068702
enjoyed: 0.0064057386
responsible: 0.0072068702
belonging: 0.0062020472
prosecute: 0.0066404091
illegal: 0.0045018340
defenders: 0.0307642445
organisation: 0.0132808182
links: 0.0050602010
contribute: 0.0054663792
sit: 0.0066404091
independent: 0.0031248790
remain: 0.0083330106
guess: 0.0072557442
legs: 0.0069204154
october: 0.0033018773
custody: 0.0064057386
body: 0.0069204154
send: 0.0033018773
kill: 0.0057204589
intense: 0.0057204589
spoken: 0.0064057386
irish: 0.0053427964
tea: 0.0064057386
doctor: 0.0051604216
takes: 0.0039658411
founded: 0.0055805673
decades: 0.0053427964
suspicion: 0.0064057386
march: 0.0034602077
cold: 0.0047118613
police: 0.0162780806
family: 0.0029242146
investigation: 0.0033018773
widespread: 0.0060220161
torture: 0.0415224917
forced: 0.0046450617
documented: 0.0060220161
imprisoned: 0.0060220161
charges: 0.0041665053
fax: 0.0036034351
association: 0.0031248790
electric: 0.0049528163
unchanged: 0.0083033694
forces: 0.0034602077
ekber: 0.0747838914
december: 0.0037341912
formal: 0.0050602010
failure: 0.0036034351
particularly: 0.0029242146
market: 0.0031248790
factors: 0.0031248790
fingers: 0.0076910611
impunity: 0.0076910611
beating: 0.0076910611
lives: 0.0038544754
due: 0.0029242146
example: 0.0029242146
day: 0.0024185814
justice: 0.0069204154
result: 0.0029242146
van: 0.0029242146
weight: 0.0052543734
gross: 0.0053427964
voice: 0.0039658411
testimony: 0.0054663792
webmasteramnestyiolie: 0.0076910611
security: 0.0080776950
add: 0.0046450617
accused: 0.0042576091
courageous: 0.0076910611
father: 0.0049528163
online: 0.0038544754
activists: 0.0057204589
hanging: 0.0083033694
risk: 0.0077089509
released: 0.0091503067
officers: 0.0088495063
antiterror: 0.0076910611
judicial: 0.0047118613
protected: 0.0058787889
defence: 0.0076910611
complete: 0.0034602077
southeast: 0.0055805673
statements: 0.0052543734
arms: 0.0103208432
complaint: 0.0066404091
invite: 0.0069204154
+++: 0.0072557442
law: 0.0010416263
threatened: 0.0049528163
ali: 0.0553633235
pressure: 0.0040695202
tortured: 0.0072557442
harassment: 0.0114409178
undermining: 0.0083033694
condemned: 0.0069204154
evacuation: 0.0076910611
section: 0.0043435036
headquarters: 0.0057204589
human: 0.0266043935
hra: 0.0186959729
impartial: 0.0083033694
tunceli: 0.0280439574
ribs: 0.0186959729
kidneys: 0.0083033694
supporting: 0.0043435036
continue: 0.0072068702
suspected: 0.0055805673
claimed: 0.0048961020
turkey: 0.0309625268
torturers: 0.0166067388
