Token: Weight
----------------
valoacuteban: 0.0030957055
zsolt: 0.0005500639
szinte: 0.0008904969
azok: 0.0011635899
emberek: 0.0012852879
demokraacutecia: 0.0015478528
joumlvotildeben: 0.0037626293
vilaacutegos: 0.0008355410
horn: 0.0007515189
sestak: 0.0007739264
azon: 0.0008568586
figyelmen: 0.0007301219
minden: 0.0018787974
olvasoacute: 0.0008355410
mindegyike: 0.0008355410
neacutelkuumlli: 0.0025066230
szekeret: 0.0008355410
aacutellandoacute: 0.0015478528
megbeacutekeacuteleacutesi: 0.0008355410
valami: 0.0009060098
hatalmak: 0.0023217793
maacutera: 0.0018813147
lennie: 0.0006445886
neveacutere: 0.0018813147
maga: 0.0009060098
ezeacutert: 0.0030957055
tizszer: 0.0008355410
tanult: 0.0008355410
annak: 0.0029008153
cikke: 0.0006445886
fel: 0.0022545569
vettek: 0.0005500639
raacutenk: 0.0028219721
videacutek: 0.0018813147
tudnak: 0.0004741392
neheacutez: 0.0018813147
nem: 0.0271951444
toumlbbseacuteg: 0.0025066230
mszpnek: 0.0014602437
ezzel: 0.0011635899
elmondanaacute: 0.0018813147
vagyunk: 0.0009060098
telt: 0.0006963788
ahogyan: 0.0005287305
buumlntetni: 0.0008355410
elleneacutere: 0.0015478528
mellett: 0.0003990697
valaki: 0.0008385237
szuumlkseacuteges: 0.0016710820
eladni: 0.0006445886
tapasztalata: 0.0007301219
vagy: 0.0065268343
ciklusban: 0.0006682027
csehszlovaacutek: 0.0008355410
tartalma: 0.0007739264
jelentotilde: 0.0018813147
giczy: 0.0005500639
magyar: 0.0166796874
elveszti: 0.0008355410
elsotilde: 0.0030957055
semmi: 0.0004192618
beszeacuted: 0.0018813147
szemben: 0.0008190051
eacuterteacutekeket: 0.0018813147
szert: 0.0006682027
eacuterzeacuteseacutenek: 0.0018813147
elotildetti: 0.0008355410
mindig: 0.0029990051
keacutetseacutegtelenuumll: 0.0008355410
kellhogy: 0.0008355410
koumlzoumltt: 0.0030957055
kapcsolatrendszer: 0.0016710820
majd: 0.0014504077
szempontok: 0.0006682027
veacutedekezeacutesben: 0.0018813147
fax: 0.0003626019
hazai: 0.0004284293
alig: 0.0010183831
szerb: 0.0010574609
antall: 0.0004983858
361117: 0.0016710820
felszaacutemolaacutesa: 0.0018813147
fogjuk: 0.0006682027
napi: 0.0004192618
keveacutesbeacute: 0.0018813147
napirend: 0.0005376281
aszerint: 0.0008355410
neacutepet: 0.0008355410
beszeacutel: 0.0008355410
hiacuterlap: 0.0008355410
teruumlleten: 0.0016710820
szerk: 0.0005192764
jogok: 0.0010574609
troacutejai: 0.0047032870
van: 0.0050023212
megteheti: 0.0007739264
nap: 0.0009967715
kisgazdaacutek: 0.0028219721
egeacutesz: 0.0007739264
zab: 0.0018813147
ragaszkodik: 0.0006682027
magyarorszaacutegnak: 0.0008355410
vaacutelasztoacutepolgaacutera: 0.0018813147
eseacutely: 0.0008355410
jelenleg: 0.0012852879
egyetlen: 0.0011972090
aacutellaacutespontja: 0.0018813147
mineacutel: 0.0008355410
jeloumllte: 0.0008355410
leacutenyeges: 0.0007739264
lap: 0.0013112178
