Token: Weight
----------------
14fn: 0.0024025531
alliance: 0.0007917153
hairstyles: 0.0038401820
$=price: 0.0004279034
$4475: 0.0044710236
freedom: 0.0006418550
94yr: 0.0006782108
13fn: 0.0012012766
religion: 0.0012837101
aggression: 0.0014903412
politics: 0.0014214641
time: 0.0010173161
93yr: 0.0027128430
created: 0.0006006383
psychology: 0.0004279034
role: 0.0017116135
systematic: 0.0011749911
regarded: 0.0010792565
government: 0.0003391054
fn=footnotes: 0.0004279034
black: 0.0003391054
castes: 0.0017055251
stressing: 0.0018794873
conquer: 0.0017055251
respectively: 0.0009246838
convention: 0.0010599586
papers: 0.0004279034
worship: 0.0013639503
14s: 0.0014214641
apart: 0.0011462573
conditions: 0.0006418550
byzantium: 0.0017055251
masculine: 0.0017055251
struggle: 0.0025674202
origins: 0.0029606046
opening: 0.0010056669
view: 0.0005530571
discovery: 0.0021585131
introduction: 0.0007107321
review: 0.0009935608
10fn: 0.0005530571
phoenicians: 0.0038401820
idea: 0.0008558067
communications: 0.0003391054
queen: 0.0014903412
behavior: 0.0007401512
john: 0.0006782108
examines: 0.0025674202
indicate: 0.0011462573
basing: 0.0014903412
measuring: 0.0010792565
18fn: 0.0006782108
authority: 0.0007107321
interplay: 0.0014903412
15s: 0.0007401512
emphasis: 0.0007107321
current: 0.0012837101
debate: 0.0009246838
dating: 0.0014214641
1700: 0.0012739103
italy: 0.0008358858
look: 0.0005530571
historians: 0.0027279006
tribe: 0.0014903412
athenian: 0.0078987796
ssuma: 0.0017055251
dictatorship: 0.0012369315
traditional: 0.0014214641
living: 0.0007401512
represent: 0.0009246838
history: 0.0030519483
including: 0.0008558067
peoples: 0.0009246838
laments: 0.0017055251
legend: 0.0012075125
copy1996: 0.0004279034
16s: 0.0007670087
plutarchs: 0.0038401820
civilization: 0.0109291691
johnston: 0.0010393732
notes: 0.0018019148
precise: 0.0022925145
comments: 0.0003391054
methods: 0.0027652853
basis: 0.0006782108
change: 0.0005530571
revealed: 0.0010974187
norman: 0.0013157487
stone: 0.0012075125
architecture: 0.0004279034
describes: 0.0006782108
pompey: 0.0096004549
updated: 0.0003391054
theories: 0.0027128430
passage: 0.0009935608
description: 0.0004279034
legendary: 0.0013639503
mythology: 0.0028429283
overthrow: 0.0012739103
invasion: 0.0009935608
dead: 0.0021585131
bc: 0.0012369315
contributions: 0.0016291799
vices: 0.0017055251
10s: 0.0022122283
sparta: 0.0017055251
presentday: 0.0014214641
regimentation: 0.0038401820
agent: 0.0009246838
particularly: 0.0006006383
speech: 0.0008358858
factors: 0.0019255651
classical: 0.0055481028
14pgs: 0.0025674200
played: 0.0018493675
paradoxical: 0.0017055251
contemporary: 0.0007107321
educational: 0.0006782108
economics: 0.0004279034
constitutional: 0.0008358858
day: 0.0009935608
example: 0.0006006383
roman: 0.0160589237
chronicle: 0.0014903412
biblical: 0.0028429283
macedon: 0.0017055251
religious: 0.0007917153
constitution: 0.0018177024
11s: 0.0005530571
reflection: 0.0041574929
credited: 0.0014214641
23fn: 0.0008358858
set: 0.0009935608
sociology: 0.0004279034
destruction: 0.0021199172
transitional: 0.0014903412
analysis: 0.0047474750
education: 0.0003391054
notably: 0.0012075125
business: 0.0006782108
england: 0.0008745195
controversy: 0.0009678237
$7160: 0.0024839020
especially: 0.0005530571
archetypes: 0.0017055251
asia: 0.0010974187
mercantile: 0.0015797559
mummification: 0.0038401820
discipline: 0.0021199172
activity: 0.0006418550
employed: 0.0019082058
25fn: 0.0017490390
chronicles: 0.0012369315
law: 0.0006418551
music: 0.0004279034
sketch: 0.0021948374
solomon: 0.0011749911
12s: 0.0006006383
20pgs: 0.0006418550
ali: 0.0014214641
society: 0.0034774628
10pgs: 0.0044710236
sea: 0.0007670087
urban: 0.0008558067
sparked: 0.0017055251
arianism: 0.0038401820
female: 0.0008745195
rome: 0.0085287848
am: 0.0006418550
peace: 0.0007917153
ad: 0.0025076575
mesopotamia: 0.0057602730
growth: 0.0012837100
antiquity: 0.0017055251
ancestry: 0.0012739103
discusses: 0.0021395169
6th: 0.0013639503
44fn: 0.0013157487
rights: 0.0013564215
iii: 0.0009397437
ultimate: 0.0018794873
influences: 0.0007917153
heritage: 0.0012369315
spiritual: 0.0009935608
button: 0.0004279034
social: 0.0017116135
preamble: 0.0034110502
report: 0.0003391054
activities: 0.0005530571
scandinavian: 0.0015797559
nbsp: 0.0004279034
delphic: 0.0038401820
creating: 0.0008745195
final: 0.0014803023
structure: 0.0006006383
9fn: 0.0011061141
$10740: 0.0027652853
a1termpaper: 0.0004279034
career: 0.0007917153
$2685: 0.0007401512
son: 0.0008558067
regarding: 0.0006418550
third: 0.0007107321
ostrogothic: 0.0038401820
birthplace: 0.0015797559
$17900: 0.0006418550
11fn: 0.0016591712
experienced: 0.0004279034
recorded: 0.0011228028
alphabet: 0.0015797559
12fn: 0.0022122283
western: 0.0042044679
$12530: 0.0025674200
records: 0.0009935608
warfare: 0.0011749911
moslem: 0.0015797559
home: 0.0006782108
europe: 0.0006782108
christianity: 0.0024150249
development: 0.0013564215
egyptian: 0.0109116025
sumerian: 0.0038401820
subject: 0.0006782108
demosthenes: 0.0017055251
empire: 0.0086340522
19fn: 0.0015340174
aspects: 0.0006418550
influence: 0.0012012766
click: 0.0008558067
feudalism: 0.0014214641
kings: 0.0025478206
occurred: 0.0008558067
rationalism: 0.0017055251
22fn: 0.0007917153
achievements: 0.0013639503
accomplishments: 0.0013639503
detailed: 0.0007107321
babylonian: 0.0038401820
democracy: 0.0029606046
2fn: 0.0013564215
79yr: 0.0014903413
greek: 0.0170963369
mt: 0.0012739103
focuses: 0.0006782108
ideal: 0.0009678237
developments: 0.0008745195
true: 0.0008145900
essays: 0.0010792565
reserved: 0.0003391054
master: 0.0011749911
iliad: 0.0028429283
begun: 0.0014214641
iceni: 0.0038401820
account: 0.0019255651
0fn: 0.0074517061
method: 0.0007107321
force: 0.0014214641
seagoing: 0.0017055251
linguistics: 0.0004279034
described: 0.0015834306
afn: 0.0004967804
truly: 0.0011462573
devastated: 0.0017055251
individual: 0.0022122283
hebrew: 0.0027279006
study: 0.0003391054
studies: 0.0013564215
procedures: 0.0007107321
military: 0.0030031914
changed: 0.0009246838
looks: 0.0011061141
results: 0.0005530571
family: 0.0018019148
age: 0.0013564215
underlying: 0.0009678237
difficulties: 0.0018493675
homer: 0.0015797559
medicine: 0.0004279034
motifs: 0.0029806823
trials: 0.0011749911
shakespeare: 0.0004279034
republic: 0.0020346323
revolt: 0.0027279006
81yr: 0.0019871215
extends: 0.0014903412
philosophy: 0.0008558067
analyzes: 0.0005530571
league: 0.0024738631
comparison: 0.0011061141
82yr: 0.0038713992
500: 0.0008558067
describing: 0.0011749911
caesar: 0.0173773151
contrasted: 0.0011228028
$5370: 0.0044710236
strong: 0.0007917153
apollo: 0.0015797559
dress: 0.0013157487
lives: 0.0007917153
eastern: 0.0007670087
lifestyles: 0.0014903412
commonly: 0.0012075125
eruption: 0.0014903412
9pgs: 0.0024839020
societies: 0.0021199172
scale: 0.0009541029
defeat: 0.0011749911
conceptions: 0.0014903412
concept: 0.0006782108
recognized: 0.0021585131
expansion: 0.0015340174
personalities: 0.0024738631
theory: 0.0006418550
focusing: 0.0006782108
writing: 0.0014214641
confronted: 0.0015797559
defensive: 0.0017055251
includes: 0.0008558067
nile: 0.0017055251
16pgs: 0.0012837100
virtues: 0.0014903412
war: 0.0066366848
army: 0.0019082058
judicial: 0.0009678237
achieved: 0.0011462573
ethiopian: 0.0014214641
rise: 0.0015340174
federalist: 0.0014903412
speculative: 0.0014903412
sailors: 0.0013639503
healthcare: 0.0004279034
abstract: 0.0010974187
tributes: 0.0017055251
political: 0.0020346323
iv: 0.0011462573
78yr: 0.0034774628
ii: 0.0006418550
play: 0.0008358858
transition: 0.0019871215
past: 0.0005530571
daily: 0.0014803023
sudan: 0.0017055251
sheba: 0.0017055251
strains: 0.0031595118
dynasty: 0.0031595118
practiced: 0.0014903412
limited: 0.0007107321
rulers: 0.0034110502
discussion: 0.0014903413
herodotus: 0.0068221004
treatment: 0.0005530571
1s: 0.0006782108
athenians: 0.0038401820
7pgs: 0.0054645846
eyes: 0.0009678237
practices: 0.0014214641
merchants: 0.0013157487
nature: 0.0005530571
pgs=pages: 0.0004279034
brutality: 0.0013639503
3pgs: 0.0007401512
movements: 0.0008358858
traits: 0.0012075125
entirely: 0.0010974187
opportunities: 0.0008358858
catalog: 0.0004279034
international: 0.0004279034
styles: 0.0029806825
