Token: Weight
----------------
14fn: 0.0008408936
president: 0.0007742799
$=price: 0.0005990647
evict: 0.0023877351
$4475: 0.0006954926
94yr: 0.0018989902
party: 0.0008408936
13fn: 0.0016817872
evictions: 0.0107525093
13s: 0.0009950249
religion: 0.0005990647
93yr: 0.0018989902
psychology: 0.0005990647
laws: 0.0053915819
92yr: 0.0029850747
role: 0.0005990647
judgement: 0.0019095306
government: 0.0004747476
fn=footnotes: 0.0005990647
black: 0.0004747476
discrimination: 0.0025891147
answer: 0.0014242426
regard: 0.0011084013
papers: 0.0005990647
evolution: 0.0010738121
belongings: 0.0023877351
frauds: 0.0047754701
aspect: 0.0015363862
authorities: 0.0011981295
codes: 0.0016449877
binding: 0.0044233166
bakke: 0.0020864778
review: 0.0006954926
10fn: 0.0015485599
computer: 0.0010362117
communications: 0.0009494951
examines: 0.0005990647
investigates: 0.0015109592
authority: 0.0019900498
guidelines: 0.0025891147
15s: 0.0010362117
current: 0.0005990647
noting: 0.0018989902
affecting: 0.0012945574
24fn: 0.0011702401
17fn: 0.0017971941
adoption: 0.0016047602
leased: 0.0020864778
increasing: 0.0011084013
prospects: 0.0011981295
retaliatory: 0.0066349749
antitrust: 0.0047754701
history: 0.0018989902
labor: 0.0009950249
compensation: 0.0027099063
leases: 0.0020864778
possession: 0.0016449877
including: 0.0005990647
copy1996: 0.0005990647
16s: 0.0010738121
statutes: 0.0018420483
background: 0.0019900498
gains: 0.0026714881
elderly: 0.0042727278
public: 0.0004747476
comments: 0.0009494951
banks: 0.0013909852
transactions: 0.0016047602
deregulation: 0.0017834743
fiscal: 0.0015719240
regulations: 0.0035943883
transportation: 0.0011981295
architecture: 0.0005990647
consumer: 0.0011084013
$28640: 0.0033810348
software: 0.0025891147
updated: 0.0004747476
basic: 0.0009950249
broadcasting: 0.0016047602
description: 0.0017971941
future: 0.0006954926
immunity: 0.0022116583
enactment: 0.0019095306
perspective: 0.0010362117
bank: 0.0008985971
motion: 0.0013909852
light: 0.0008985971
partnership: 0.0015363862
10s: 0.0007742799
processes: 0.0011981295
stabilization: 0.0055261445
tenants: 0.0066349749
