Token: Weight
----------------
phone: 0.0092237713
send: 0.0040779598
diet: 0.0632908866
provide: 0.0066508660
grandfather: 0.0461806506
treatment: 0.0066508660
corporation: 0.0095208837
city: 0.0066508660
center: 0.0066508660
help: 0.0072230604
please: 0.0407795981
height: 0.0148748951
family: 0.0144461207
considering: 0.0119482065
age: 0.0081559196
shots: 0.0170940179
deceased: 0.1538461596
ss: 0.0170940179
programs: 0.0066508660
information: 0.0128645310
hypnosis: 0.0205100328
fax: 0.0178015847
postal: 0.0189975780
questions: 0.0133017320
wiring: 0.0205100328
learn: 0.0111199152
copyright: 0.0025729062
code: 0.0089007923
teeth: 0.0179223083
helpful: 0.0137844784
country: 0.0066508660
acupuncture: 0.0148748951
surgical: 0.0153195877
mother: 0.0114736995
email: 0.0170940179
efforts: 0.0154374363
la: 0.0072230604
internet: 0.0092237713
friend: 0.0120937899
insurance: 0.0092237713
med: 0.0189975780
home: 0.0081559196
weight: 0.0908512622
loss: 0.0285626501
obesity: 0.0189975780
centers: 0.0119482065
diets: 0.0189975780
tried: 0.0241875798
indicate: 0.0275689568
father: 0.0122338794
sister: 0.0164023787
1996: 0.0040779598
following: 0.0059741032
pat: 0.0358446166
patient: 0.0111199152
full: 0.0072230604
name: 0.0081559196
craig: 0.0135024246
types: 0.0154374363
procedure: 0.0109295184
direct: 0.0092237713
answering: 0.0164023787
mail: 0.0105166584
website: 0.0249982588
male: 0.0119482065
mat: 0.0358446166
grandmother: 0.0410200655
supervised: 0.0164023787
gain: 0.0114736995
struggling: 0.0170940179
female: 0.0105166584
address: 0.0170940179
brother: 0.0170940179
telephone: 0.0100520626
design: 0.0077187181
