Token: Weight
----------------
home: 0.0080868015
conversion: 0.0325267464
instructions: 0.0280205514
wish: 0.0236938987
data: 0.0236938987
<img: 0.0118469493
tape: 0.0650534928
radar: 0.0461602658
licenses: 0.0313772596
contact: 0.0131890047
ellen: 0.0377607904
version: 0.0224104952
<a: 0.0388517976
center: 0.0131890047
software: 0.1543594897
src=gificonsbackyellowgif: 0.0257375240
page: 0.0080868015
updated: 0.0080868015
8mm: 0.0915785730
license: 0.0273353197
attention: 0.0169491526
jet: 0.0239825994
fax: 0.0176507235
brucechapmanjplnasagov: 0.0252773184
sirc: 0.0560411029
signed: 0.0204088148
fill: 0.0287961010
agreement: 0.0161736030
oleary: 0.0915785730
laboratory: 0.0252773184
steps: 0.0216737911
imaging: 0.0239825994
print: 0.0239825994
sign: 0.0212758053
propulsion: 0.0280205514
portions: 0.0338983051
obtain: 0.0625652000
align=bottom>: 0.0257375240
email: 0.0169491526
ftp: 0.0406724364
containing: 0.0257375240
decompression: 0.0406724364
returned: 0.0252773184
