Token: Weight
----------------
president: 0.0017027380
$=price: 0.0006587090
$4475: 0.0030589497
94yr: 0.0020880580
particular: 0.0009880635
personality: 0.0014898555
13fn: 0.0027738446
religion: 0.0006587090
politics: 0.0010940919
93yr: 0.0020880580
peruvian: 0.0048637125
created: 0.0009246149
psychology: 0.0006587090
hardline: 0.0024318562
role: 0.0013174179
projections: 0.0017284284
1824: 0.0024318562
government: 0.0015660436
fn=footnotes: 0.0006587090
black: 0.0005220145
2pgs: 0.0031999957
respectively: 0.0014234465
effects: 0.0017027380
papers: 0.0006587090
haitian: 0.0026254635
contends: 0.0014687339
aspect: 0.0016893524
cities: 0.0015660436
origins: 0.0022787587
disrupted: 0.0024318562
10fn: 0.0017027380
unique: 0.0012539695
realities: 0.0019610412
communications: 0.0005220145
examines: 0.0079045082
domingo: 0.0059115272
commerce: 0.0016893524
missile: 0.0017645338
intervention: 0.0056937858
emphasis: 0.0010940919
examined: 0.0012867521
noting: 0.0010440290
runaway: 0.0024318562
centuries: 0.0017645338
maroons: 0.0026254635
left: 0.0011393793
60s: 0.0022942123
17fn: 0.0019761270
1700: 0.0019610412
1845: 0.0024318562
monopoly: 0.0019610412
colonialism: 0.0020254469
violence: 0.0012867521
clergy: 0.0021881838
prospects: 0.0013174179
meaning: 0.0012539695
essentially: 0.0015999979
history: 0.0052201450
independent: 0.0009880635
ports: 0.0024318562
peoples: 0.0014234465
copy1996: 0.0006587090
civilization: 0.0045884247
comments: 0.0005220145
rep: 0.0021881838
physical: 0.0009880635
monroe: 0.0043763677
change: 0.0017027380
architecture: 0.0006587090
policies: 0.0009246149
polk: 0.0059115272
infiltrate: 0.0026254635
describes: 0.0010440290
manuel: 0.0026254635
updated: 0.0005220145
future: 0.0015294749
description: 0.0013174179
invasion: 0.0015294749
perspective: 0.0011393793
victory: 0.0015999979
10s: 0.0017027380
ramifications: 0.0017645338
efficacy: 0.0020996479
forces: 0.0010940919
portrait: 0.0035290676
country: 0.0008513690
investigations: 0.0015481110
involved: 0.0009246149
14pgs: 0.0009880635
stratification: 0.0022942123
contemporary: 0.0010940919
abandonment: 0.0026254635
economics: 0.0006587090
opinions: 0.0015481110
castros: 0.0118230544
instituted: 0.0022942123
11s: 0.0008513690
23fn: 0.0012867521
concise: 0.0026254635
sociology: 0.0006587090
intentions: 0.0018087665
19th20th: 0.0059115272
analysis: 0.0031320872
education: 0.0005220145
militarism: 0.0059115272
business: 0.0005220145
island: 0.0010440290
argentina: 0.0068669170
assimilation: 0.0020254469
gradual: 0.0020996479
contributed: 0.0018087665
$7160: 0.0022942123
1800: 0.0045884247
25fn: 0.0013462242
population: 0.0010440290
law: 0.0003293545
music: 0.0006587090
sketch: 0.0016893524
12s: 0.0009246149
10pgs: 0.0045884247
dominican: 0.0058831237
ramon: 0.0022942123
urban: 0.0006587090
relations: 0.0036984596
$1790: 0.0031999957
prominent: 0.0015294749
batista: 0.0059115272
discusses: 0.0046109627
onset: 0.0020996479
rights: 0.0005220145
french: 0.0012187564
39fn: 0.0017645338
errors: 0.0017284284
button: 0.0006587090
social: 0.0032935448
report: 0.0005220145
jamaican: 0.0026254635
regime: 0.0034568568
mayan: 0.0118230544
central: 0.0017027380
nbsp: 0.0006587090
consequences: 0.0025735041
spanish: 0.0176248066
support: 0.0006587090
church: 0.0012187564
9fn: 0.0008513690
mexican: 0.0090438323
$10740: 0.0008513690
a1termpaper: 0.0006587090
puerto: 0.0138274273
establishing: 0.0017284284
regarding: 0.0009880635
bay: 0.0029374678
11fn: 0.0008513690
experienced: 0.0006587090
eric: 0.0020254469
$12530: 0.0009880635
bolivia: 0.0019041167
development: 0.0020880580
subject: 0.0005220145
empire: 0.0066455752
aspects: 0.0009880635
click: 0.0013174179
looking: 0.0011393793
fidel: 0.0026254635
portuguese: 0.0052509271
destroyed: 0.0021881838
detailed: 0.0010940919
adjust: 0.0018588293
sociopolitical: 0.0017645338
interpretation: 0.0013462242
internal: 0.0011393793
juan: 0.0041992958
2fn: 0.0031320872
79yr: 0.0045884247
spanishamerican: 0.0048637125
26fn: 0.0014234465
british: 0.0035421702
subsequent: 0.0026924484
developments: 0.0013462242
18211940: 0.0059115272
void: 0.0026254635
vietnam: 0.0015481110
3fn: 0.0018492298
reserved: 0.0005220145
indies: 0.0024318562
20th: 0.0017284284
account: 0.0019761270
0fn: 0.0084121125
standing: 0.0016613938
linguistics: 0.0006587090
afn: 0.0007647374
jamaica: 0.0020996479
cias: 0.0048637125
erupted: 0.0026254635
study: 0.0005220145
studies: 0.0015660436
spain: 0.0030962219
related: 0.0009246149
prior: 0.0011807234
looks: 0.0008513690
experiment: 0.0017284284
underlying: 0.0014898555
applications: 0.0011807234
investigation: 0.0010440290
societal: 0.0020254469
medicine: 0.0006587090
shakespeare: 0.0006587090
republic: 0.0010440290
81yr: 0.0091768494
philosophy: 0.0006587090
castro: 0.0072955685
analyzes: 0.0025541070
82yr: 0.0025541070
comparison: 0.0008513690
scarano: 0.0026254635
$5370: 0.0091768494
causes: 0.0011393793
9pgs: 0.0022942123
peron: 0.0105018541
explore: 0.0018588293
defeat: 0.0018087665
santo: 0.0059115272
coups: 0.0059115272
theory: 0.0009880635
16pgs: 0.0019761270
war: 0.0085136900
santa: 0.0017645338
rise: 0.0047228937
ideology: 0.0031320872
various: 0.0013174179
major: 0.0006587090
innovation: 0.0021881838
healthcare: 0.0006587090
maine: 0.0037619083
political: 0.0062641744
governors: 0.0021881838
78yr: 0.0007647374
francisco: 0.0014466294
transition: 0.0015294749
daily: 0.0011393793
filling: 0.0022942123
troops: 0.0013990740
sugar: 0.0045884247
opposing: 0.0017645338
discussion: 0.0015294749
inevitable: 0.0019610412
1s: 0.0010440290
7pgs: 0.0038236871
countries: 0.0018492298
eyes: 0.0014898555
pgs=pages: 0.0006587090
seat: 0.0021881838
comprehensive: 0.0011393793
cuban: 0.0101272333
catalog: 0.0006587090
williams: 0.0012867521
copyright: 0.0003293545
0s: 0.0091768494
observes: 0.0007647374
$9845: 0.0017027380
neglected: 0.0022942123
leading: 0.0008513690
instability: 0.0045884247
independence: 0.0014234465
peru: 0.0035290676
events: 0.0049403170
18001850: 0.0026254635
28fn: 0.0033227876
vs: 0.0010440290
reasons: 0.0022787587
caribbean: 0.0045884247
sinking: 0.0043763677
critical: 0.0013174179
mckinley: 0.0024318562
surrounding: 0.0012867521
life: 0.0006587090
americas: 0.0014234465
illicit: 0.0024318562
american: 0.0015660436
written: 0.0005220145
civil: 0.0009246149
crisis: 0.0020880580
commentsa1termpapercom: 0.0006587090
83yr: 0.0017027380
80yr: 0.0091768494
90yr: 0.0022942123
diffusion: 0.0026254635
88yr: 0.0008513690
consciousness: 0.0015999979
alexander: 0.0013990740
$8950: 0.0045884247
fault: 0.0021881838
seen: 0.0009880635
eventually: 0.0016316868
$11635: 0.0009246149
relationship: 0.0007647374
liberation: 0.0018087665
yr=year: 0.0006587090
south: 0.0030589497
discovered: 0.0016893524
actions: 0.0011393793
world: 0.0005220145
progress: 0.0012867521
derosa: 0.0059115272
sports: 0.0006587090
supposed: 0.0022942123
recreation: 0.0006587090
plantation: 0.0026254635
exploration: 0.0015294749
science: 0.0010440290
4fn: 0.0008513690
affected: 0.0012867521
removal: 0.0017645338
unwilling: 0.0024318562
carr: 0.0017645338
122196: 0.0006587090
slavery: 0.0038082334
collapse: 0.0033787049
china: 0.0011393793
6s: 0.0007647374
18501900: 0.0024318562
index: 0.0005220145
declaration: 0.0030962219
successes: 0.0018087665
mexico: 0.0059283809
frederick: 0.0018588293
economy: 0.0020880580
period: 0.0009246149
leaders: 0.0010940919
nation: 0.0013990740
economic: 0.0022942123
thesis: 0.0006587090
james: 0.0012539695
$13425: 0.0027738446
13pgs: 0.0009246149
races: 0.0020254469
11pgs: 0.0017027380
battles: 0.0020996479
5s: 0.0045884247
