Token: Weight
----------------
opposing: 0.0024143474
$=price: 0.0009012875
communities: 0.0019476499
$4475: 0.0041854493
external: 0.0021427602
94yr: 0.0057140272
noted: 0.0016155408
7pgs: 0.0041854493
tanzania: 0.0035923261
13fn: 0.0025302337
production: 0.0029940121
13s: 0.0014970060
religion: 0.0009012875
free: 0.0020927247
pgs=pages: 0.0009012875
psychology: 0.0009012875
role: 0.0009012875
resistance: 0.0076301047
government: 0.0035712668
fn=footnotes: 0.0009012875
black: 0.0014285068
responsibility: 0.0012651169
trend: 0.0021182238
patterns: 0.0033351597
discrimination: 0.0019476499
somalia: 0.0066548404
catalog: 0.0009012875
roots: 0.0018025750
international: 0.0027038625
papers: 0.0018025750
effects: 0.0011648971
0s: 0.0073245363
available: 0.0010463623
copyright: 0.0004506437
meet: 0.0014285068
nigerias: 0.0099822609
14s: 0.0029940121
28: 0.0013519311
evolution: 0.0016155408
observes: 0.0031390870
conditions: 0.0013519311
system: 0.0021427602
$9845: 0.0011648971
european: 0.0027038623
struggle: 0.0018025750
roles: 0.0016675799
independence: 0.0058429497
recommendations: 0.0018419896
view: 0.0011648971
mobilization: 0.0031390870
discovery: 0.0022732245
review: 0.0020927247
apartheid: 0.0321986526
communications: 0.0007142534
examines: 0.0036051499
ocean: 0.0023649456
brought: 0.0036839792
aid: 0.0059880242
relief: 0.0026832211
oil: 0.0064621633
critical: 0.0009012875
life: 0.0009012875
84yr: 0.0069893831
american: 0.0014285068
written: 0.0007142534
1970s: 0.0024143474
83yr: 0.0034946916
80yr: 0.0020927247
commentsa1termpapercom: 0.0009012875
pragmatism: 0.0029940121
90yr: 0.0010463623
ability: 0.0014285068
look: 0.0058244853
formally: 0.0026832211
previous: 0.0016155408
debt: 0.0021182238
88yr: 0.0011648971
$8950: 0.0031390870
17pgs: 0.0033351597
30s: 0.0024748691
negotiations: 0.0023114793
21pgs: 0.0034315214
shah: 0.0035923261
history: 0.0028570136
informational: 0.0033274202
southwestern: 0.0033274202
challenge: 0.0020096148
overview: 0.0037953504
yr=year: 0.0009012875
copy1996: 0.0009012875
background: 0.0014970060
civilization: 0.0020927247
south: 0.0146490727
world: 0.0007142534
comments: 0.0007142534
$20585: 0.0021892188
sports: 0.0009012875
stemming: 0.0033274202
blacks: 0.0020385147
architecture: 0.0009012875
recreation: 0.0009012875
policies: 0.0037953504
drought: 0.0033274202
science: 0.0028570136
values: 0.0015589711
deal: 0.0014970060
theories: 0.0014285068
updated: 0.0007142534
description: 0.0009012875
soviet: 0.0016155408
122196: 0.0009012875
invasion: 0.0020927247
perspective: 0.0015589711
6s: 0.0031390870
primarily: 0.0017606159
shared: 0.0018419896
10s: 0.0058244853
index: 0.0007142534
staging: 0.0033274202
declaration: 0.0021182238
afghanistan: 0.0029940121
differing: 0.0025433684
white: 0.0013519311
economy: 0.0042855204
diplomatic: 0.0023114793
hundreds: 0.0020096148
presentday: 0.0029940121
nation: 0.0019143019
economic: 0.0073245363
thesis: 0.0018025750
confrontation: 0.0026832211
country: 0.0011648971
failure: 0.0015589711
factors: 0.0013519311
comparative: 0.0018025750
due: 0.0012651169
economics: 0.0009012875
11pgs: 0.0011648971
foreign: 0.0041854493
5s: 0.0020927247
shaped: 0.0022732245
result: 0.0012651169
wwii: 0.0028728715
communist: 0.0015589711
sociology: 0.0009012875
land: 0.0016155408
stability: 0.0044651548
multiparty: 0.0035923261
analysis: 0.0014285068
education: 0.0007142534
struck: 0.0026832211
business: 0.0007142534
response: 0.0015589711
organization: 0.0031390870
$7160: 0.0031390870
43s: 0.0035923261
27fn: 0.0042855204
4s: 0.0020927247
supply: 0.0017606159
hinder: 0.0033274202
question: 0.0013519311
termpaper: 0.0009012875
population: 0.0014285068
conflicts: 0.0019143019
law: 0.0004506437
music: 0.0009012875
defense: 0.0014285068
ethnic: 0.0048466222
20pgs: 0.0013519311
society: 0.0010463623
12pgs: 0.0011648971
10pgs: 0.0031390870
provides: 0.0011648971
win: 0.0020096148
agricultural: 0.0020385147
persons: 0.0016155408
reference: 0.0016675799
representative: 0.0017606159
urban: 0.0009012875
s=sources: 0.0009012875
effect: 0.0034946916
racial: 0.0107138008
relations: 0.0075907009
color: 0.0018791505
democratic: 0.0029940121
tenure: 0.0027713450
increase: 0.0014285068
particulars: 0.0035923261
$15215: 0.0033351597
involvement: 0.0016675799
discusses: 0.0045064371
revolution: 0.0016155408
rights: 0.0007142534
people: 0.0007142534
urbanization: 0.0114914859
sufficient: 0.0023114793
significance: 0.0016675799
womens: 0.0018025750
reform: 0.0014285068
button: 0.0009012875
social: 0.0045064371
evolutionary: 0.0027713450
report: 0.0007142534
essay: 0.0009012875
influenced: 0.0040192297
nations: 0.0070424634
$17005: 0.0019476499
nbsp: 0.0009012875
creating: 0.0018419896
form: 0.0010463623
national: 0.0007142534
obstacles: 0.0028728715
9fn: 0.0011648971
art: 0.0007142534
$10740: 0.0011648971
