Token: Weight
----------------
waste: 0.0806231275
authoritys: 0.0121951215
infectious: 0.0146321561
visit: 0.0071712881
composting: 0.0135531491
bring: 0.0067923372
house: 0.0047448245
assure: 0.0121951215
time: 0.0029092759
page: 0.0058185519
created: 0.0051530367
report: 0.0029092759
minimizing: 0.0117016956
lancaster: 0.0564408079
information: 0.0036710976
services: 0.0036710976
transfer: 0.0071712881
hours: 0.0069885855
1897: 0.0127860364
operational: 0.0094150491
available: 0.0085240239
board: 0.0063499552
goal: 0.0077972780
solid: 0.0530598387
system: 0.0029092759
county: 0.0203770120
quality: 0.0063499552
america: 0.0055066464
events: 0.0055066464
click: 0.0036710976
date: 0.0063499552
lcswma: 0.0511441454
authority: 0.0243902430
thank: 0.0112881605
designed: 0.0051530367
haulers: 0.0135531491
locations: 0.0098340474
disposal: 0.0100805638
battery: 0.0106119672
site: 0.0116371037
containers: 0.0117016956
officials: 0.0065803728
implemented: 0.0089170607
rates: 0.0071712881
web: 0.0263214912
pennsylvania: 0.0182926822
visitor: 0.0135531491
history: 0.0029092759
licensing: 0.0103595722
challenge: 0.0081855040
pike: 0.0103595722
landfill: 0.0255720727
finance: 0.0075027375
efficiency: 0.0079331100
public: 0.0029092759
directors: 0.0103595722
maintained: 0.0096328259
telephone: 0.0071712881
comments: 0.0029092759
hauler: 0.0146321561
technology: 0.0051530367
regulations: 0.0073421951
reliability: 0.0121951215
compliance: 0.0094150491
epa: 0.0255720727
tours: 0.0121951215
impact: 0.0051530367
posed: 0.0109292166
related: 0.0051530367
directions: 0.0100805638
founded: 0.0098340474
please: 0.0058185519
processing: 0.0080623124
hazardous: 0.0109292166
tons: 0.0117016956
protection: 0.0110132927
association: 0.0055066464
station: 0.0079331100
household: 0.0100805638
statement: 0.0063499552
environment: 0.0051530367
operate: 0.0085240239
educational: 0.0058185519
management: 0.0189792980
update: 0.0087278280
department: 0.0055066464
pringle: 0.0329459496
north: 0.0042620120
farm: 0.0086278860
staff: 0.0058185519
organization: 0.0042620120
federal: 0.0047448245
harrisburg: 0.0146321561
facility: 0.0079331100
traditionally: 0.0109292166
implement: 0.0100805638
innovation: 0.0121951215
facilities: 0.0073421951
sites: 0.0075027375
office: 0.0047448245
mail: 0.0075027375
annual: 0.0079331100
recycling: 0.0112881605
counter: 0.0103595722
resource: 0.0081855040
community: 0.0042620120
southeastern: 0.0100805638
agency: 0.0058185519
past: 0.0047448245
recovery: 0.0092592305
rules: 0.0065803728
environmental: 0.0190498661
frey: 0.0106119672
safety: 0.0065803728
mission: 0.0075027375
service: 0.0127860364
provided: 0.0063499552
special: 0.0047448245
operations: 0.0060975607
