Token: Weight
----------------
reliable: 0.0011188010
total: 0.0027099475
inboard: 0.0050023631
competitors: 0.0062923031
developed: 0.0007158609
particular: 0.0006774869
tend: 0.0012098905
privileges: 0.0012402195
resale: 0.0018002053
supports: 0.0011583407
glastron: 0.0040533650
ingredients: 0.0015730758
152: 0.0012402195
time: 0.0003579304
free: 0.0005243586
promoting: 0.0011851339
search: 0.0016713329
auxiliary: 0.0015003751
532: 0.0016674543
laws: 0.0013549738
2010: 0.0015003751
duties: 0.0011188010
government: 0.0010737913
jet: 0.0031844862
202: 0.0020141376
usdoc: 0.0036004107
exports: 0.0012745461
essential: 0.0008598110
moving: 0.0010070688
engine: 0.0025490923
exporters: 0.0015730758
offers: 0.0007501876
featuring: 0.0013446299
companies: 0.0030007502
wide: 0.0008095883
comparable: 0.0013055984
meet: 0.0007158609
apart: 0.0012098905
347: 0.0013887910
distributors: 0.0072008213
purchased: 0.0013055984
conditions: 0.0013549738
1330: 0.0018002053
quality: 0.0039061992
lines: 0.0008356664
owners: 0.0021229908
emirates: 0.0028793369
arab: 0.0081083840
bahrain: 0.0028793369
servant: 0.0016674543
petroleum: 0.0013055984
whaler: 0.0040533650
924: 0.0018002053
kawasaki: 0.0016674543
commerce: 0.0023166814
ec: 0.0013055984
de: 0.0003579304
partly: 0.0013887910
faster: 0.0012402195
concerned: 0.0008356664
advised: 0.0031461515
inquiry: 0.0011188010
172: 0.0013055984
consider: 0.0018066317
battery: 0.0013055984
usually: 0.0061760233
grew: 0.0013446299
biennial: 0.0018002053
france: 0.0017196221
italy: 0.0017645782
evening: 0.0012745461
ignore: 0.0016674543
bear: 0.0013446299
stood: 0.0015003751
markets: 0.0010487172
taiwan: 0.0010970728
firm: 0.0018461350
traditional: 0.0007501876
enjoy: 0.0011583407
prospects: 0.0018066317
morning: 0.0013055984
boat: 0.0221951734
imports: 0.0060015004
represent: 0.0009760165
labor: 0.0007501876
standards: 0.0015003751
enthusiasts: 0.0015730758
including: 0.0009033158
predict: 0.0013055984
base: 0.0008822891
gains: 0.0010070688
volume: 0.0012098905
em: 0.0083372714
public: 0.0007158609
banks: 0.0010487172
116: 0.0011188010
0800: 0.0016674543
client: 0.0009919124
basis: 0.0007158609
113: 0.0011583407
drop: 0.0011851339
regulations: 0.0009033158
normal: 0.0008822891
firms: 0.0100706881
close: 0.0008095883
basic: 0.0007501876
tourists: 0.0015730758
updated: 0.0003579304
estimated: 0.0038372201
future: 0.0005243586
reputation: 0.0013055984
optional: 0.0011391703
approximately: 0.0048800828
competitiveness: 0.0047192276
derived: 0.0012402195
chapparal: 0.0040533650
friday: 0.0041663731
light: 0.0006774869
climate: 0.0008598110
key: 0.0015730758
alongside: 0.0015003751
dc: 0.0019838249
keywords: 0.0018002053
spectrum: 0.0013055984
thursday: 0.0028793369
engines: 0.0011851339
9207: 0.0018002053
2265: 0.0040533650
leisure: 0.0015003751
display: 0.0025490923
exportsreexports: 0.0040533650
agent: 0.0087841488
sale: 0.0010737913
country: 0.0005837594
holiday: 0.0013055984
uaes: 0.0040533650
particularly: 0.0006339820
near: 0.0042990549
factors: 0.0020324606
doing: 0.0008598110
example: 0.0006339820
lightweight: 0.0018002053
day: 0.0010487172
fast: 0.0034750220
treasury: 0.0013887910
update: 0.0010737913
best|prospects: 0.0018002053
1600: 0.0016674543
carefully: 0.0012402195
136: 0.0025490923
department: 0.0020324606
set: 0.0010487172
137: 0.0013446299
promotion: 0.0042951652
purchase: 0.0010487172
volumes: 0.0015730758
coastline: 0.0040533650
business: 0.0014317217
hotels: 0.0015730758
response: 0.0007812398
met: 0.0007812398
organization: 0.0005243586
following: 0.0005243586
style: 0.0008822891
directs: 0.0014396685
asia: 0.0023166814
pay: 0.0007501876
alike: 0.0016674543
appeared: 0.0010970728
facilities: 0.0009033158
law: 0.0006774869
export: 0.0044752038
ventures: 0.0012402195
speed: 0.0011188010
purchasers: 0.0016674543
