Token: Weight
----------------
person: 0.0087678637
benefit: 0.0261937175
specialist: 0.0089866910
liability: 0.0064185401
guardian: 0.0093159135
countries: 0.0041024177
calculated: 0.0082474267
inclusive: 0.0215797722
free: 0.0033930584
time: 0.0069483682
cover: 0.0166911855
certificate: 0.0164948534
ww: 0.0153377047
refer: 0.0078290477
page: 0.0023161226
accompanied: 0.0078290477
urals: 0.0097087380
activities: 0.0037774334
worldwide: 0.0116904862
usacan: 0.0262288153
limits: 0.0063156798
limit: 0.0189470388
form: 0.0067861169
shown: 0.0059730532
parent: 0.0062075420
wide: 0.0052387435
available: 0.0033930584
25: 0.0067861169
ussr: 0.0072396202
include: 0.0037774334
conditions: 0.0043839319
excluding: 0.0194174759
iceland: 0.0093159135
insured: 0.0203583501
tax: 0.0052387435
undertaking: 0.0107898861
bar: 0.0043839319
hospital: 0.0058452431
plans: 0.0041024177
machinery: 0.0089866910
europe: 0.0092644906
accident: 0.0074954764
�165: 0.0262288153
16: 0.0033930584
usa: 0.0097087380
contact: 0.0037774334
11: 0.0033930584
12: 0.0033930584
personal: 0.0087678647
mediterranean: 0.0101791751
casual: 0.0107898861
similar: 0.0043839319
uk: 0.0066103293
96: 0.0104774870
max: 0.0179733820
stay: 0.0343440138
cancellation: 0.0093159135
return: 0.0033930584
catastrophe: 0.0101791751
arrange: 0.0101791751
medicus: 0.0107898861
10: 0.0029226216
including: 0.0043839323
article: 0.0048543690
additional: 0.0054074922
notes: 0.0041024177
exceeding: 0.0101791751
bordering: 0.0116489017
world: 0.0023161226
baggage: 0.0107898861
single: 0.0048543690
terms: 0.0041024177
requiring: 0.0070990198
variations: 0.0082474267
expenses: 0.0130332308
tools: 0.0068688029
please: 0.0092644906
medical: 0.0043839319
age: 0.0138967363
power: 0.0033930584
hazardous: 0.0087009305
light: 0.0043839319
curtailment: 0.0116489017
protection: 0.0087678637
occupations: 0.0101791751
fruit: 0.0107898861
appropriate: 0.0054074922
canada: 0.0111274570
issued: 0.0063156798
�357: 0.0262288153
period: 0.0082048355
agent: 0.0063156798
medicuss: 0.0107898861
quotations: 0.0107898861
maximum: 0.0063156798
containing: 0.0073714270
islands: 0.0068688029
known: 0.0043839319
included: 0.0050553042
quotation: 0.0116489017
west: 0.0033930584
75: 0.0050553042
insurance: 0.0209549740
legal: 0.0037774334
�2524: 0.0262288153
valuables: 0.0116489017
child: 0.0048543690
hrs: 0.0215797722
full: 0.0041024177
complete: 0.0048543690
territories: 0.0082474267
discounts: 0.0082474267
64: 0.0108149843
65: 0.0048543690
application: 0.0075548668
standard: 0.0097087380
premium: 0.0247422811
sea: 0.0052387435
extended: 0.0347418375
geographical: 0.0087009305
persons: 0.0052387435
manual: 0.0149909528
schedule: 0.0164948534
months: 0.0555869453
plan: 0.0037774334
�5000000: 0.0262288153
effect: 0.0037774334
�500: 0.0698934123
provided: 0.0050553042
premiums: 0.0323696584
