Token: Weight
----------------
14fn: 0.0017033360
hysteria: 0.0006037749
folly: 0.0006909513
profession: 0.0011238382
developed: 0.0002747603
andrews: 0.0003807139
creates: 0.0004760186
attraction: 0.0005758710
oscar: 0.0006399991
religion: 0.0001733545
time: 0.0002747603
compared: 0.0005758710
93yr: 0.0013738015
faulkner: 0.0005525707
created: 0.0002433337
levels: 0.0002998539
psychology: 0.0001733545
role: 0.0015601901
fn=footnotes: 0.0001733545
arthur: 0.0020044488
imposter: 0.0006909513
samuel: 0.0022102830
compares: 0.0020989776
essential: 0.0003300110
comic: 0.0006037749
ritual: 0.0006399991
poetic: 0.0012075497
offers: 0.0002879355
respectively: 0.0003746127
regard: 0.0003207439
theater: 0.0083162943
worship: 0.0011051415
evolution: 0.0003107346
european: 0.0002600317
constructive: 0.0011051415
opening: 0.0008148422
irreconcilable: 0.0006909513
anton: 0.0013819026
10fn: 0.0017924592
moral: 0.0007228751
rex: 0.0025599962
communications: 0.0001373802
scandal: 0.0005011122
behavior: 0.0005997079
comparing: 0.0004445920
nostromo: 0.0006909513
john: 0.0013738015
lterrary: 0.0006909513
hamlet: 0.0036226490
drawing: 0.0005011122
training: 0.0002879355
aesthetic: 0.0005330431
times: 0.0006037749
side: 0.0009622315
crucible: 0.0038893865
wives: 0.0012075497
emphasis: 0.0008638065
noting: 0.0010990413
foundation: 0.0003614375
trial: 0.0003467089
sophisticated: 0.0004445920
tragic: 0.0040013283
1845: 0.0006399991
marriages: 0.0005525707
termed: 0.0005330431
pity: 0.0006399991
meaning: 0.0023100767
manners: 0.0011517421
standards: 0.0002879355
including: 0.0003467089
days: 0.0010990413
copy1996: 0.0001733545
legend: 0.0004891938
irrational: 0.0006037749
public: 0.0001373802
medieval: 0.0008588320
interpersonal: 0.0006037749
britain: 0.0003807139
change: 0.0002240574
precursor: 0.0006909513
atypical: 0.0006399991
dialogue: 0.0020643729
solitude: 0.0006909513
architecture: 0.0001733545
fate: 0.0023218887
compact: 0.0006399991
basic: 0.0002879355
updated: 0.0001373802
grapes: 0.0006037749
description: 0.0001733545
guilt: 0.0005011122
contributions: 0.0003300110
farce: 0.0006909513
seemingly: 0.0005758710
seriousness: 0.0005525707
fulfillment: 0.0006909513
subjugation: 0.0006909513
seminal: 0.0011051415
indicating: 0.0004445920
criticism: 0.0012075497
lacking: 0.0005758710
mistress: 0.0006909513
curtmantle: 0.0006909513
particularly: 0.0009733349
bourgeois: 0.0006399991
14pgs: 0.0002600317
checkhovs: 0.0006909513
economics: 0.0003467089
day: 0.0006037749
lear: 0.0011517421
biblical: 0.0005758710
religious: 0.0003207439
named: 0.0020125830
justice: 0.0002879355
23fn: 0.0003386385
education: 0.0001373802
analysis: 0.0048083053
notably: 0.0004891938
oedipal: 0.0006909513
business: 0.0001373802
mores: 0.0005758710
response: 0.0005997079
author: 0.0009622315
following: 0.0002012583
especially: 0.0002240574
tale: 0.0005160932
confronting: 0.0009783875
classic: 0.0008744682
music: 0.0001733545
law: 0.0000866772
andrew: 0.0004548758
eleanor: 0.0005525707
10pgs: 0.0028176161
destiny: 0.0013646274
steinbeck: 0.0012075497
sensual: 0.0006399991
wooden: 0.0006399991
relations: 0.0004866675
commedia: 0.0005525707
motives: 0.0010022244
sketches: 0.0005758710
assessment: 0.0003542900
adding: 0.0003920898
broadway: 0.0015991291
shakespeares: 0.0033154243
appearance: 0.0009520372
presentations: 0.0006909513
oresteia: 0.0012075497
influences: 0.0003207439
poetry: 0.0010321864
workings: 0.0006399991
strindberg: 0.0031115094
unnatural: 0.0006909513
authenticity: 0.0011517421
constantine: 0.0006399991
social: 0.0027736714
woolf: 0.0023034841
nora: 0.0048366589
report: 0.0001373802
doctors: 0.0004372341
virgils: 0.0006909513
element: 0.0008421527
elect: 0.0005330431
consequences: 0.0003386385
mens: 0.0005160932
a1termpaper: 0.0001733545
career: 0.0003207439
$2685: 0.0020989776
phantom: 0.0006909513
regarding: 0.0002600317
fates: 0.0006909513
dominant: 0.0012364214
rose: 0.0003807139
accomplishment: 0.0006037749
jesus: 0.0027638052
1619: 0.0006909513
scene: 0.0019326558
performer: 0.0005525707
western: 0.0004866675
12fn: 0.0017924592
incident: 0.0004372341
concludes: 0.0004025166
predictability: 0.0006909513
aspects: 0.0013001584
eternity: 0.0006909513
road: 0.0003542900
kings: 0.0005160932
meteoric: 0.0006909513
shaws: 0.0031999953
short: 0.0005200634
isben: 0.0015557547
guiding: 0.0005758710
adjust: 0.0004891938
denies: 0.0005758710
gabler: 0.0034547565
construction: 0.0006600220
products: 0.0006214692
note: 0.0003614375
joan: 0.0012075497
held: 0.0002600317
albees: 0.0015557547
79yr: 0.0056352322
chekhovs: 0.0006909513
faith: 0.0004025166
greek: 0.0048890528
focuses: 0.0032971236
subconscious: 0.0012799981
hell: 0.0017276130
fritz: 0.0006399991
brings: 0.0005011122
3fn: 0.0017033360
reserved: 0.0001373802
motif: 0.0011517421
fourth: 0.0003865312
1950s: 0.0004548758
conflicting: 0.0005330431
1fn: 0.0008995618
method: 0.0008638065
linguistics: 0.0001733545
vegas: 0.0012799981
phaedra: 0.0020728537
agamemnon: 0.0013819026
closely: 0.0003920898
interior: 0.0004210763
innocent: 0.0005758710
elms: 0.0023336320
type: 0.0002600317
honest: 0.0005330431
bernard: 0.0009520372
changed: 0.0003746127
gullivers: 0.0006399991
sisters: 0.0011517421
family: 0.0002433337
analyzed: 0.0003920898
action: 0.0013738015
medicine: 0.0001733545
motifs: 0.0006037749
miller: 0.0031203802
relates: 0.0004025166
reviews: 0.0002879355
hero: 0.0013646274
fatal: 0.0011051415
philosophy: 0.0001733545
inferno: 0.0024150994
opposition: 0.0005997079
means: 0.0004866675
pleasure: 0.0004760186
analyzes: 0.0011202869
barbara: 0.0013646274
82yr: 0.0008962296
dinner: 0.0005758710
stereotypes: 0.0005525707
commentaries: 0.0012075497
theatre: 0.0005160932
fueding: 0.0006909513
lives: 0.0003207439
acting: 0.0004294160
prose: 0.0005330431
conforming: 0.0006037749
heddas: 0.0031115094
