Token: Weight
----------------
president: 0.0005831032
szot: 0.0005029684
leggyengebb: 0.0008990909
mediavagyon: 0.0008990909
deputy: 0.0004610149
declared: 0.0005689448
jutnak: 0.0007493443
movement: 0.0002915516
1820: 0.0008990909
hetilapokbol: 0.0004511502
role: 0.0002255751
ugyeben: 0.0010725843
jet: 0.0005301511
generation: 0.0005301511
rola: 0.0005785193
illetve: 0.0004511502
beszamoltunk: 0.0008327900
hatarozatnak: 0.0008990909
told: 0.0004173635
gyakorolt: 0.0008990909
gyulanak: 0.0007856538
hatalmas: 0.0022350869
akadalyozzak: 0.0008327900
kosa: 0.0007190251
partban: 0.0007493443
reagalva: 0.0015713075
european: 0.0003383627
roundup: 0.0007856538
maga: 0.0004874597
miniszterium: 0.0006042652
annak: 0.0007803616
fel: 0.0024260348
cikke: 0.0027744598
annal: 0.0006042652
ertelmisegiek: 0.0007493443
olasz: 0.0006194127
melynek: 0.0010725843
tokeletes: 0.0006715592
tudnak: 0.0005102015
isaz: 0.0007493443
lech: 0.0008990909
nem: 0.0120956060
nep: 0.0004874597
mulasztas: 0.0008327900
net: 0.0009907974
visited: 0.0005919009
hatteret: 0.0008990909
ezzel: 0.0004173635
vagyunk: 0.0004874597
tokes: 0.0005919009
mindennemu: 0.0030366068
eppen: 0.0017176891
mellett: 0.0008588445
formally: 0.0006715592
envoy: 0.0008327900
censorship: 0.0018127956
alapjanszent: 0.0006365567
vagy: 0.0015607233
join: 0.0004791134
idosebbek: 0.0008990909
szintu: 0.0006936149
days: 0.0007150562
hirt: 0.0006365567
allamtitkar: 0.0005362922
valaszolt: 0.0007190251
magyarellenesseg: 0.0008990909
hitelt: 0.0007190251
amunkanelkuliseg: 0.0008327900
lehetove: 0.0006042652
gyozelme: 0.0007190251
magyar: 0.0062428932
vezetoseg: 0.0007493443
engedik: 0.0007856538
szemben: 0.0013219460
lead: 0.0004294223
nyugdijas: 0.0007856538
march: 0.0003746721
aranytalan: 0.0008990909
nagyobb: 0.0009220299
jan: 0.0011175434
itartass: 0.0009749194
protestants: 0.0008990909
majd: 0.0007803616
fax: 0.0003901808
station: 0.0009749194
fedezet: 0.0008990909
szerb: 0.0011378897
yesterday: 0.0007493443
criticism: 0.0005237692
country: 0.0002915516
tarto: 0.0006042652
elected: 0.0005587717
csaknem: 0.0006194127
szerk: 0.0005587717
kanadai: 0.0008327900
reszeve: 0.0007856538
kerte: 0.0006715592
ukraines: 0.0007190251
gazdasagi: 0.0004173635
maradni: 0.0007856538
emelni: 0.0007856538
azorszaggyules: 0.0007493443
alabb: 0.0007856538
following: 0.0002618846
megvitatjak: 0.0008990909
