Token: Weight
----------------
calculate: 0.0010256410
threat: 0.0006671949
loopholes: 0.0011398547
particular: 0.0018524922
chance: 0.0014337846
time: 0.0019574205
free: 0.0014337846
created: 0.0004333836
located: 0.0006309994
laws: 0.0023156155
government: 0.0019574205
dealings: 0.0009841425
substantial: 0.0007340327
limits: 0.0013343898
compares: 0.0005340475
corporationall: 0.0007168923
death: 0.0004333836
discovers: 0.0019682851
offers: 0.0005128205
answer: 0.0014680654
purchased: 0.0008924936
requested: 0.0016202908
independently: 0.0009191752
touch: 0.0008712666
struggle: 0.0006174974
cities: 0.0007340327
codes: 0.0008478013
19951996: 0.0007168923
uncle: 0.0009493632
review: 0.0003584462
audits: 0.0061530098
relies: 0.0010753385
promotes: 0.0009841425
computer: 0.0026702378
taxpayer: 0.1025641039
relying: 0.0021506769
typically: 0.0007499477
312: 0.0013115421
217: 0.0006671949
fraudulent: 0.0022797093
recklessly: 0.0021506769
arranges: 0.0011398547
traveled: 0.0010256410
rejects: 0.0009841425
lawsuit: 0.0018383503
advised: 0.0010753385
concerned: 0.0005712530
springfield: 0.0014680654
refund: 0.0124687748
usually: 0.0018093713
examined: 0.0006031237
write: 0.0009787102
trial: 0.0018524923
checking: 0.0011398547
ensure: 0.0012619989
pity: 0.0011398547
safe: 0.0007256274
illegal: 0.0020015847
keys: 0.0010256410
living: 0.0005340475
ones: 0.0012062475
represent: 0.0020015847
including: 0.0001543744
red: 0.0012062475
days: 0.0034254859
perjury: 0.0012306018
incur: 0.0010753385
gains: 0.0006884219
exists: 0.0007787251
informal: 0.0017849873
public: 0.0002446776
advice: 0.0059995814
ago: 0.0006780612
collects: 0.0011398547
methods: 0.0003990519
resources: 0.0013001508
auditor: 0.0056992737
proven: 0.0008712666
careful: 0.0009493632
exception: 0.0008101454
versus: 0.0014998954
normal: 0.0006031237
confusing: 0.0010256410
aware: 0.0014680654
expenses: 0.0034421096
assesses: 0.0008101454
describes: 0.0004893551
deal: 0.0005128205
future: 0.0007168923
choosing: 0.0008712666
approximately: 0.0006671949
accumulated: 0.0009841425
opinion: 0.0013115421
stating: 0.0015836596
depends: 0.0008101454
paying: 0.0048608724
708: 0.0010256410
concessions: 0.0009841425
assessed: 0.0020512820
financial: 0.0011971558
30day: 0.0041562584
threeandahalf: 0.0027708388
involves: 0.0007340327
claims: 0.0052898219
notifies: 0.0011398547
begins: 0.0007499477
code: 0.0021361900
agent: 0.0013343898
accountant: 0.0021506769
sign: 0.0006437295
decided: 0.0006671949
damaging: 0.0008924936
factors: 0.0004631231
deficiency: 0.0036918058
items: 0.0014998954
determining: 0.0006780612
fewer: 0.0018987264
refunds: 0.0012306018
example: 0.0021669180
meetings: 0.0014998954
collect: 0.0015296018
update: 0.0007340327
justice: 0.0005128205
acceptable: 0.0007648009
deliberately: 0.0009841425
saying: 0.0006884219
measure: 0.0006557711
bill: 0.0010256410
criminals: 0.0008478013
safeguards: 0.0010753385
department: 0.0046312311
indication: 0.0009841425
legitimate: 0.0008101454
evidence: 0.0005340475
employer: 0.0007499477
understanding: 0.0011755159
business: 0.0004893551
completely: 0.0016202908
statistics: 0.0006983220
author: 0.0005712530
chapter: 0.0018524923
name: 0.0004893551
statements: 0.0007787251
fuel: 0.0007787251
pay: 0.0066666668
experience: 0.0004333836
cheating: 0.0012306018
employee: 0.0013343898
taxpayers: 0.0268834624
defendant: 0.0009191752
law: 0.0026243641
parallel: 0.0009191752
mail: 0.0018929983
april: 0.0014680654
