Token: Weight
----------------
incurred: 0.0024186252
particular: 0.0049134386
party: 0.0009195843
failing: 0.0015912927
missing: 0.0056812707
solely: 0.0020882243
government: 0.0005191744
dealings: 0.0020882243
limits: 0.0014157018
corporationall: 0.0015211534
meet: 0.0020766975
quality: 0.0011331802
19951996: 0.0015211534
components: 0.0014157018
mistakes: 0.0018937569
typically: 0.0015912927
unique: 0.0024942940
knowledge: 0.0011331802
examines: 0.0013102503
312: 0.0013914621
217: 0.0028314036
excellent: 0.0017190245
trouble: 0.0018487159
lawsuit: 0.0175533462
patient: 0.0184041243
sufficiently: 0.0026111791
inadequately: 0.0058793640
springfield: 0.0031150463
recognize: 0.0016801611
usually: 0.0038392534
commits: 0.0068451907
trial: 0.0052410010
warnings: 0.0021762785
exercised: 0.0020882243
clergy: 0.0021762785
bars: 0.0022817301
lawyers: 0.0124601852
increasing: 0.0012121255
essentially: 0.0015912927
standards: 0.0010881393
expertise: 0.0020882243
including: 0.0003275626
advice: 0.0047738785
precise: 0.0017549335
424: 0.0020144270
resources: 0.0018391686
client: 0.0215813816
competent: 0.0107935527
lead: 0.0024942940
transportation: 0.0013102503
impossible: 0.0016801611
consumer: 0.0012121255
surgery: 0.0017989255
expenses: 0.0014607429
doctor: 0.0243421402
conduct: 0.0043162759
medical: 0.0275152549
jurys: 0.0024186252
theories: 0.0010383488
deceased: 0.0021762785
depends: 0.0017190245
financial: 0.0016934739
claims: 0.0049885879
manifestations: 0.0019503717
country: 0.0008467369
determining: 0.0014387587
example: 0.0036783372
amp: 0.0076057678
7821090: 0.0024186252
sufferers: 0.0024186252
legitimate: 0.0017190245
evidence: 0.0011331802
insider: 0.0021762785
exercise: 0.0046190643
granted: 0.0017549335
chosen: 0.0032456184
accused: 0.0013388998
unsettled: 0.0026111791
met: 0.0011331802
chapter: 0.0052410010
incorrectly: 0.0026111791
disability: 0.0016523546
pay: 0.0010881393
5251760: 0.0018487159
types: 0.0009826877
law: 0.0039307508
tort: 0.0017190245
obviously: 0.0020144270
equal: 0.0014157018
persons: 0.0023485988
hospitals: 0.0030793762
expected: 0.0024942940
emotional: 0.0012797511
forget: 0.0026111791
fell: 0.0017989255
suffers: 0.0022817301
automobile: 0.0016523546
street: 0.0032644179
liability: 0.0014387587
determine: 0.0011742994
rights: 0.0010383488
8143000: 0.0022817301
court: 0.0009195843
help: 0.0009195843
correct: 0.0013659113
doctors: 0.0198282562
fully: 0.0013102503
element: 0.0063651707
services: 0.0019653754
job: 0.0012471470
questions: 0.0025402110
bad: 0.0032456184
steps: 0.0013914621
health: 0.0008467369
third: 0.0010881393
include: 0.0016934739
funds: 0.0012121255
skill: 0.0020882243
specializing: 0.0024186252
committed: 0.0063651707
thirdparty: 0.0045634601
attorney: 0.0070785098
bar: 0.0019653754
expert: 0.0035978509
region: 0.0011742994
home: 0.0005191744
accident: 0.0016801611
proximate: 0.0323365033
vehicle: 0.0013388998
savings: 0.0028314036
recover: 0.0075750276
followed: 0.0014387587
short: 0.0009826877
patients: 0.0014817495
hiring: 0.0019503717
medication: 0.0022817301
held: 0.0009826877
focuses: 0.0010383488
denied: 0.0014387587
outcome: 0.0015575232
reserved: 0.0005191744
sued: 0.0019503717
extension: 0.0016228092
wrongdoer: 0.0052223583
unclear: 0.0016523546
telling: 0.0017989255
negligence: 0.0020144270
apply: 0.0013102503
reveal: 0.0018937569
cause: 0.0115177603
transportationrelated: 0.0024186252
fraud: 0.0016523546
type: 0.0009826877
accountants: 0.0024186252
procedures: 0.0010881393
caused: 0.0013914621
level: 0.0033869478
action: 0.0083067901
underlying: 0.0014817495
obscure: 0.0020882243
medicine: 0.0006551251
required: 0.0010383488
affidavit: 0.0024186252
hire: 0.0018937569
protection: 0.0009826877
contract: 0.0028314036
professional: 0.0134985344
500: 0.0013102503
pursued: 0.0052223583
corporate: 0.0012797511
permanent: 0.0026777997
wellaccepted: 0.0026111791
issues: 0.0006551251
operate: 0.0015211534
called: 0.0009195843
dissatisfied: 0.0022817301
lawyer: 0.0492376834
concept: 0.0010383488
lost: 0.0013388998
juror: 0.0026111791
includes: 0.0006551251
disease: 0.0026777997
suffered: 0.0017190245
duty: 0.0194804687
rise: 0.0011742994
able: 0.0031150463
deciding: 0.0018937569
speculative: 0.0022817301
investments: 0.0017989255
standard: 0.0010881393
agreement: 0.0010383488
il: 0.0041743862
growing: 0.0010881393
know: 0.0024242511
profits: 0.0016523546
rendering: 0.0024186252
wrong: 0.0031825854
discussed: 0.0020766975
found: 0.0009195843
estate: 0.0015575232
constitute: 0.0019503717
opposing: 0.0017549335
professionals: 0.0014607429
treatment: 0.0025402110
obligations: 0.0035978509
randolph: 0.0014157018
exactly: 0.0016523546
occurring: 0.0017989255
elements: 0.0067990818
copy: 0.0010383488
prove: 0.0132188369
trend: 0.0030793762
contents: 0.0012797511
copyright: 0.0003275626
psychologists: 0.0020882243
loan: 0.0034380490
drafted: 0.0018937569
ownership: 0.0017549335
leading: 0.0008467369
crime: 0.0012121255
deadline: 0.0078014866
try: 0.0013388998
reasonably: 0.0050404835
complex: 0.0011331802
fails: 0.0082617737
common: 0.0009826877
plaintiffs: 0.0043525570
chronic: 0.0018937569
brought: 0.0026777997
difficult: 0.0074828817
60601: 0.0017989255
penalties: 0.0017190245
breached: 0.0026111791
personal: 0.0045858761
hired: 0.0018937569
american: 0.0005191744
civil: 0.0009195843
procedure: 0.0027829241
breaches: 0.0024186252
direct: 0.0011742994
previous: 0.0011742994
judges: 0.0035978509
plaintiff: 0.0130576715
judged: 0.0022817301
practice: 0.0013102503
south: 0.0015211534
actions: 0.0056659016
depositors: 0.0026111791
provide: 0.0016934739
perform: 0.0014157018
lampla: 0.0015211534
seeks: 0.0016801611
science: 0.0010383488
necessarily: 0.0017989255
friends: 0.0017190245
commit: 0.0018487159
subsequently: 0.0016523546
care: 0.0051917443
losses: 0.0049570641
chicago: 0.0012797511
instance: 0.0031825854
toughest: 0.0052223583
agreed: 0.0026777997
charges: 0.0013102503
unable: 0.0029634989
association: 0.0009826877
condition: 0.0024242511
victim: 0.0014607429
dispute: 0.0015912927
economic: 0.0007605767
inform: 0.0018487159
associated: 0.0012471470
surgical: 0.0019503717
require: 0.0013102503
legal: 0.0186282136
valid: 0.0030793762
result: 0.0018391686
sue: 0.0075750276
illinois: 0.0036783372
reach: 0.0013659113
breach: 0.0322308317
pursue: 0.0017989255
outlines: 0.0016801611
react: 0.0024186252
assaults: 0.0024186252
feel: 0.0016228092
argue: 0.0018487159
consent: 0.0081140464
punish: 0.0018487159
fees: 0.0016523546
effect: 0.0008467369
learned: 0.0017989255
claim: 0.0049885879
success: 0.0025595021
reacted: 0.0024186252
person: 0.0029480632
risks: 0.0028314036
infectious: 0.0026111791
bring: 0.0060606278
weblocator: 0.0015211534
center: 0.0008467369
course: 0.0048485021
avoid: 0.0013914621
inexact: 0.0058793640
stock: 0.0028775174
page: 0.0005191744
income: 0.0012471470
loyalty: 0.0020144270
speaking: 0.0015211534
advisors: 0.0022817301
information: 0.0003275626
form: 0.0007605767
generals: 0.0019503717
disagree: 0.0048372503
causation: 0.0088190464
happened: 0.0036974319
satisfaction: 0.0017190245
combination: 0.0016228092
beneficiaries: 0.0040288540
62701: 0.0017989255
drivers: 0.0020882243
62706: 0.0020882243
courts: 0.0013102503
failed: 0.0013388998
pain: 0.0030793762
finally: 0.0026777997
kind: 0.0012797511
private: 0.0009826877
disputes: 0.0017190245
paid: 0.0013388998
judge: 0.0111316964
money: 0.0009195843
starting: 0.0014607429
probably: 0.0015211534
jury: 0.0082617737
100: 0.0006551251
performs: 0.0020144270
frequently: 0.0065512517
nurses: 0.0016801611
responsible: 0.0022663604
malpractice: 0.0939700902
owes: 0.0026111791
research: 0.0010383488
represents: 0.0014817495
successfully: 0.0016228092
injury: 0.0285627414
attorneys: 0.0042471057
phone: 0.0035228983
dies: 0.0021762785
answers: 0.0031150463
workers: 0.0011742994
wrongful: 0.0021762785
anyway: 0.0021762785
signing: 0.0017190245
parties: 0.0010881393
totally: 0.0017989255
goes: 0.0013102503
injured: 0.0125924787
injuries: 0.0089946277
market: 0.0009826877
confidentiality: 0.0020144270
identical: 0.0021762785
company: 0.0009195843
west: 0.0007605767
friend: 0.0015396881
treat: 0.0037875138
decide: 0.0015211534
allow: 0.0045327209
testimony: 0.0051570735
informing: 0.0024186252
lawsuits: 0.0100721354
prepares: 0.0020882243
misses: 0.0058793640
disadvantage: 0.0024186252
treating: 0.0018937569
share: 0.0012471470
accidents: 0.0040288540
deadlines: 0.0026111791
medicated: 0.0026111791
perfect: 0.0017989255
forms: 0.0045979219
defendants: 0.0019503717
office: 0.0008467369
definition: 0.0022663604
circumstances: 0.0021762785
matter: 0.0025595021
strategy: 0.0058714976
deals: 0.0010881393
fiduciary: 0.0078335376
assume: 0.0018487159
average: 0.0014157018
occur: 0.0014387587
clients: 0.0068295570
