Token: Weight
----------------
textplain: 0.5570201874
17k: 0.0136782555
22k: 0.0061538462
28k: 0.0797465146
discussion: 0.0021506769
voice: 0.0035265479
href=httpwwwinfowarcomsponsorssponsorshtmlssi: 0.0053549618
26k: 0.0455694385
risks: 0.0040031695
archives: 0.0053549618
24k: 0.0170885399
infowarcom: 0.0198496487
1609: 0.0498750992
41k: 0.0073836115
digest: 0.0039346265
namelast: 0.0056961798
webwarriorinfowarcom: 0.0049624122
<a: 0.0035265479
author: 0.0034275181
31k: 0.0455694385
interpact: 0.0049624122
8133936600: 0.0049624122
15k: 0.0136782555
fax: 0.0032042852
27k: 0.0626579747
1325: 0.0055150511
parent: 0.0039346265
25k: 0.0170885399
directory26dec96: 0.0056961798
8133936361: 0.0049624122
modifiedsizedescription: 0.0056961798
59k: 0.0166250337
30k: 0.0968350545
1555: 0.1080627143
1556: 0.0831251666
1553: 0.1163752303
1554: 0.1080627143
29k: 0.1594930291
1551: 0.1033705547
1611: 0.0369180553
16k: 0.0068391277
1552: 0.0997501984
1610: 0.1163752303
