Token: Weight
----------------
14fn: 0.0005717849
president: 0.0005264893
$=price: 0.0004073478
placing: 0.0011775119
$4475: 0.0014187484
external: 0.0009684464
incentive: 0.0013531799
94yr: 0.0006456309
developed: 0.0006456309
outflow: 0.0016235951
explained: 0.0009894439
13s: 0.0006765900
religion: 0.0004073478
time: 0.0003228155
free: 0.0004729161
compared: 0.0013531799
93yr: 0.0012912619
interset: 0.0016235951
levels: 0.0007045958
movement: 0.0005264893
psychology: 0.0004073478
accompanied: 0.0010911934
role: 0.0016293911
projections: 0.0010688656
92yr: 0.0020297701
government: 0.0032281547
satellites: 0.0010911934
fn=footnotes: 0.0004073478
black: 0.0003228155
exports: 0.0011495060
recession: 0.0040595401
exporters: 0.0014187483
respectively: 0.0008802639
effects: 0.0031589363
papers: 0.0004073478
conditions: 0.0018330651
digit: 0.0016235951
project: 0.0007045958
42fn: 0.0012127142
payments: 0.0008651919
lines: 0.0007536829
view: 0.0010529787
explain: 0.0010090404
instruments: 0.0010447010
review: 0.0009458322
introduction: 0.0006765900
10fn: 0.0015794681
arab: 0.0010447010
communications: 0.0003228155
john: 0.0019368929
examines: 0.0040734778
petroleum: 0.0011775119
adhere: 0.0015038677
neoclassical: 0.0028374966
oil: 0.0007301632
18fn: 0.0019368929
wage: 0.0019788877
side: 0.0007536829
15s: 0.0007045958
current: 0.0024440868
france: 0.0007754588
24fn: 0.0007957316
17fn: 0.0006110216
relationships: 0.0016650188
look: 0.0005264893
phillips: 0.0032471903
markets: 0.0009458322
disequilibrium: 0.0016235951
meaning: 0.0007754588
indicators: 0.0012525428
living: 0.0007045958
essentially: 0.0019788877
21pgs: 0.0007754588
labor: 0.0006765900
history: 0.0009684464
charts: 0.0009684464
including: 0.0008146956
copy1996: 0.0004073478
16s: 0.0014603264
background: 0.0013531799
gains: 0.0009082697
analyses: 0.0010274113
public: 0.0006456309
notes: 0.0005717849
comments: 0.0003228155
banks: 0.0009458322
methods: 0.0005264893
unions: 0.0020894019
reaganomics: 0.0014187483
fiscal: 0.0042754626
change: 0.0005264893
architecture: 0.0004073478
consumer: 0.0015073657
capital: 0.0045194170
policies: 0.0040024943
balance: 0.0007536829
personnel: 0.0007536829
updated: 0.0003228155
theories: 0.0025825237
description: 0.0004073478
