Token: Weight
----------------
textplain: 0.5590417385
17k: 0.0285879932
22k: 0.0578778125
discussion: 0.0022474921
26k: 0.0416681953
href=httpwwwinfowarcomsponsorssponsorshtmlssi: 0.0055960212
risks: 0.0041833762
infowarcom: 0.0207432006
namelast: 0.0059525995
webwarriorinfowarcom: 0.0051858001
31k: 0.0059525995
13k: 0.0077159926
interpact: 0.0051858001
fax: 0.0033485296
18k: 0.0337123796
21k: 0.0308533460
1426: 0.0260601398
1428: 0.1303007007
1325: 0.0057633170
parent: 0.0041117482
1427: 0.1003079042
25k: 0.0119051989
directory26dec96: 0.0059525995
1429: 0.1303007007
modifiedsizedescription: 0.0059525995
14k: 0.0202274267
32k: 0.0154319853
29k: 0.0416681953
28k: 0.0476207957
19k: 0.0540119484
1433: 0.0836012885
voice: 0.0036852991
1432: 0.1216139868
archives: 0.0055960212
1431: 0.0955538526
1430: 0.1129272804
24k: 0.0238103978
digest: 0.0041117482
<a: 0.0036852991
author: 0.0035818112
11k: 0.0077159926
8133936600: 0.0051858001
15k: 0.0214409959
27k: 0.0476207957
23k: 0.0431946851
44k: 0.0154319853
8133936361: 0.0051858001
30k: 0.0119051989
12k: 0.0077159926
20k: 0.0285879932
16k: 0.0142939966
